"","participant","gender","age","language","logical_training","trials","response","aim","comments"
"1094","anon53","male","27","English ","No","XY_Z_dogele_cat","0","Understand what is consider correct or wrong when the answer can vary. ","no issues. "
"1095","anon53","male","27","English ","No","X_XandY_ele_catele","1","Understand what is consider correct or wrong when the answer can vary. ","no issues. "
"1096","anon53","male","27","English ","No","X_Z_cat_dog","0","Understand what is consider correct or wrong when the answer can vary. ","no issues. "
"1097","anon53","male","27","English ","No","XY.XorY_dogele","2","Understand what is consider correct or wrong when the answer can vary. ","no issues. "
"1098","anon53","male","27","English ","No","XY.XandY_catele","3","Understand what is consider correct or wrong when the answer can vary. ","no issues. "
"1099","anon53","male","27","English ","No","XY_X_catdog_dog","2","Understand what is consider correct or wrong when the answer can vary. ","no issues. "
"1100","anon53","male","27","English ","No","XY_Z_catdog_ele","0","Understand what is consider correct or wrong when the answer can vary. ","no issues. "
"1101","anon53","male","27","English ","No","X.X_ele","3","Understand what is consider correct or wrong when the answer can vary. ","no issues. "
"1102","anon53","male","27","English ","No","XY_Z_catele_dog","0","Understand what is consider correct or wrong when the answer can vary. ","no issues. "
"1103","anon53","male","27","English ","No","X_XandY_cat_catdog","1","Understand what is consider correct or wrong when the answer can vary. ","no issues. "
"1104","anon53","male","27","English ","No","XY.XorY_catele","3","Understand what is consider correct or wrong when the answer can vary. ","no issues. "
"1105","anon54","male","22","English","No","XY_Z_catdog_ele","0","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1106","anon54","male","22","English","No","X_XorY_dog_catdog","100","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1107","anon54","male","22","English","No","X_XorY_cat_catdog","0","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1108","anon54","male","22","English","No","XY.XorY_catele","100","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1109","anon54","male","22","English","No","X_XandY_cat_catele","0","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1110","anon54","male","22","English","No","X.X_dog","97","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1111","anon54","male","22","English","No","X_Z_ele_cat","1","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1112","anon54","male","22","English","No","X_XandY_cat_catdog","2","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1113","anon54","male","22","English","No","X_XandY_ele_catele","1","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1114","anon54","male","22","English","No","X.X_ele","99","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1115","anon54","male","22","English","No","XY.XandY_catdog","100","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1116","anon54","male","22","English","No","XY_Z_dogele_cat","0","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1117","anon54","male","22","English","No","X_Z_cat_dog","0","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1118","anon54","male","22","English","No","X_XorY_cat_catele","100","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1119","anon54","male","22","English","No","XY_X_dogele_dog","100","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1120","anon54","male","22","English","No","XY_X_catdog_dog","100","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1121","anon54","male","22","English","No","XY.XandY_dogele","99","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1122","anon54","male","22","English","No","XY_X_catdog_cat","100","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1123","anon54","male","22","English","No","XY_Z_catele_dog","0","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1124","anon54","male","22","English","No","XY.XandY_catele","100","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1125","anon54","male","22","English","No","XY.XorY_dogele","46","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1126","anon54","male","22","English","No","X_Z_dog_cat","0","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1127","anon54","male","22","English","No","XY.XorY_catdog","0","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1128","anon54","male","22","English","No","X.X_cat","100","To judge how people determined whether an answer was right or wrong, given part may have been right or wrong.","Some of the images in the beginning did not load, maybe like 3 or 4. I was not sure if I should wait, or if that was part of the experiment. All after like the first 6 were fine."
"1129","anon55","no_answer","28","English","No","X_XandY_dog_catdog","0","",""
"1130","anon55","no_answer","28","English","No","X_XorY_ele_catele","1","",""
"1131","anon55","no_answer","28","English","No","XY.XandY_dogele","1","",""
"1132","anon55","no_answer","28","English","No","X_Z_ele_dog","0","",""
"1133","anon55","no_answer","28","English","No","X_Z_cat_ele","0","",""
"1134","anon55","no_answer","28","English","No","X_XorY_cat_catele","1","",""
"1135","anon55","no_answer","28","English","No","XY_Z_dogele_cat","1","",""
"1136","anon55","no_answer","28","English","No","XY.XorY_catdog","1","",""
"1137","anon55","no_answer","28","English","No","X_XorY_cat_catdog","1","",""
"1138","anon55","no_answer","28","English","No","XY.XorY_dogele","1","",""
"1139","anon55","no_answer","28","English","No","XY_Z_catdog_ele","0","",""
"1140","anon55","no_answer","28","English","No","X_XandY_ele_catele","0","",""
"1141","anon55","no_answer","28","English","No","X_XandY_cat_catdog","0","",""
"1142","anon55","no_answer","28","English","No","XY_X_catele_cat","1","",""
"1143","anon55","no_answer","28","English","No","X_Z_ele_cat","0","",""
"1144","anon55","no_answer","28","English","No","XY_Z_catele_dog","0","",""
"1145","anon55","no_answer","28","English","No","X.X_dog","1","",""
"1146","anon55","no_answer","28","English","No","XY_X_dogele_dog","1","",""
"1147","anon55","no_answer","28","English","No","XY.XandY_catele","1","",""
"1148","anon55","no_answer","28","English","No","X.X_cat","1","",""
"1149","anon55","no_answer","28","English","No","XY_X_catele_ele","1","",""
"1150","anon55","no_answer","28","English","No","XY.XorY_catele","1","",""
"1151","anon55","no_answer","28","English","No","X.X_ele","1","",""
"1152","anon55","no_answer","28","English","No","XY.XandY_catdog","1","",""
"1153","anon56","male","30","English","No","XY_X_dogele_ele","1","I am not sure.","N/A"
"1154","anon56","male","30","English","No","X.X_dog","1","I am not sure.","N/A"
"1155","anon56","male","30","English","No","X_XorY_ele_dogele","1","I am not sure.","N/A"
"1156","anon56","male","30","English","No","XY_X_catdog_dog","1","I am not sure.","N/A"
"1157","anon56","male","30","English","No","X_XorY_ele_catele","1","I am not sure.","N/A"
"1158","anon56","male","30","English","No","X_Z_dog_cat","0","I am not sure.","N/A"
"1159","anon56","male","30","English","No","XY.XorY_catele","1","I am not sure.","N/A"
"1160","anon56","male","30","English","No","X.X_cat","1","I am not sure.","N/A"
"1161","anon56","male","30","English","No","XY.XandY_catele","1","I am not sure.","N/A"
"1162","anon56","male","30","English","No","X_XandY_dog_catdog","0","I am not sure.","N/A"
"1163","anon56","male","30","English","No","XY.XandY_dogele","1","I am not sure.","N/A"
"1164","anon56","male","30","English","No","X_XorY_dog_dogele","1","I am not sure.","N/A"
"1165","anon56","male","30","English","No","X_Z_ele_dog","0","I am not sure.","N/A"
"1166","anon56","male","30","English","No","XY.XorY_catdog","1","I am not sure.","N/A"
"1167","anon56","male","30","English","No","X_XandY_dog_dogele","0","I am not sure.","N/A"
"1168","anon56","male","30","English","No","XY.XandY_catdog","1","I am not sure.","N/A"
"1169","anon56","male","30","English","No","XY_Z_dogele_cat","0","I am not sure.","N/A"
"1170","anon56","male","30","English","No","XY.XorY_dogele","1","I am not sure.","N/A"
"1171","anon56","male","30","English","No","X_XandY_cat_catdog","1","I am not sure.","N/A"
"1172","anon56","male","30","English","No","X.X_ele","1","I am not sure.","N/A"
"1173","anon56","male","30","English","No","X_Z_cat_dog","0","I am not sure.","N/A"
"1174","anon56","male","30","English","No","XY_X_catdog_cat","1","I am not sure.","N/A"
"1175","anon56","male","30","English","No","XY_Z_catdog_ele","0","I am not sure.","N/A"
"1176","anon56","male","30","English","No","XY_Z_catele_dog","0","I am not sure.","N/A"
"1177","anon57","female","37","english","No","XY.XorY_catele","68","I don't know",""
"1178","anon57","female","37","english","No","X.X_cat","100","I don't know",""
"1179","anon57","female","37","english","No","X_XandY_dog_dogele","0","I don't know",""
"1180","anon57","female","37","english","No","XY.XorY_dogele","2","I don't know",""
"1181","anon57","female","37","english","No","X_Z_ele_cat","0","I don't know",""
"1182","anon57","female","37","english","No","XY.XandY_dogele","100","I don't know",""
"1183","anon57","female","37","english","No","X_XorY_cat_catele","20","I don't know",""
"1184","anon57","female","37","english","No","XY.XandY_catdog","100","I don't know",""
"1185","anon57","female","37","english","No","XY_Z_catdog_ele","0","I don't know",""
"1186","anon57","female","37","english","No","XY_Z_dogele_cat","0","I don't know",""
"1187","anon57","female","37","english","No","XY_Z_catele_dog","0","I don't know",""
"1188","anon57","female","37","english","No","X_XandY_ele_catele","72","I don't know",""
"1189","anon57","female","37","english","No","X.X_ele","100","I don't know",""
"1190","anon57","female","37","english","No","X_Z_cat_ele","0","I don't know",""
"1191","anon57","female","37","english","No","X_Z_cat_dog","0","I don't know",""
"1192","anon57","female","37","english","No","XY_X_catele_cat","94","I don't know",""
"1193","anon57","female","37","english","No","XY_X_dogele_dog","93","I don't know",""
"1194","anon57","female","37","english","No","X_XorY_dog_dogele","100","I don't know",""
"1195","anon57","female","37","english","No","XY.XandY_catele","100","I don't know",""
"1196","anon57","female","37","english","No","XY.XorY_catdog","65","I don't know",""
"1197","anon57","female","37","english","No","X_XorY_ele_dogele","97","I don't know",""
"1198","anon57","female","37","english","No","X_XandY_dog_catdog","15","I don't know",""
"1199","anon57","female","37","english","No","XY_X_catdog_cat","91","I don't know",""
"1200","anon57","female","37","english","No","X.X_dog","100","I don't know",""
"1201","anon58","male","22","english","No","X_XorY_dog_dogele","3","I don't know","no"
"1202","anon58","male","22","english","No","XY_Z_dogele_cat","0","I don't know","no"
"1203","anon58","male","22","english","No","XY.XandY_catele","3","I don't know","no"
"1204","anon58","male","22","english","No","X.X_dog","3","I don't know","no"
"1205","anon58","male","22","english","No","XY.XandY_dogele","3","I don't know","no"
"1206","anon58","male","22","english","No","XY_X_catdog_dog","3","I don't know","no"
"1207","anon58","male","22","english","No","X_Z_cat_dog","0","I don't know","no"
"1208","anon58","male","22","english","No","X_XandY_cat_catdog","0","I don't know","no"
"1209","anon58","male","22","english","No","X_XorY_dog_catdog","3","I don't know","no"
"1210","anon58","male","22","english","No","XY_X_catele_ele","3","I don't know","no"
"1211","anon58","male","22","english","No","X_Z_ele_dog","0","I don't know","no"
"1212","anon58","male","22","english","No","X.X_cat","3","I don't know","no"
"1213","anon58","male","22","english","No","XY_Z_catele_dog","0","I don't know","no"
"1214","anon58","male","22","english","No","X_Z_cat_ele","0","I don't know","no"
"1215","anon58","male","22","english","No","XY.XorY_catele","0","I don't know","no"
"1216","anon58","male","22","english","No","XY.XandY_catdog","3","I don't know","no"
"1217","anon58","male","22","english","No","XY_Z_catdog_ele","0","I don't know","no"
"1218","anon58","male","22","english","No","XY.XorY_dogele","0","I don't know","no"
"1219","anon58","male","22","english","No","X_XorY_ele_dogele","3","I don't know","no"
"1220","anon58","male","22","english","No","XY.XorY_catdog","0","I don't know","no"
"1221","anon58","male","22","english","No","X_XandY_ele_dogele","0","I don't know","no"
"1222","anon58","male","22","english","No","X_XandY_dog_catdog","0","I don't know","no"
"1223","anon58","male","22","english","No","XY_X_dogele_dog","3","I don't know","no"
"1224","anon58","male","22","english","No","X.X_ele","3","I don't know","no"
"1225","anon59","female","37","English","No","X.X_ele","1","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1226","anon59","female","37","English","No","XY.XorY_catdog","1","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1227","anon59","female","37","English","No","XY.XandY_catele","1","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1228","anon59","female","37","English","No","XY_X_catele_cat","1","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1229","anon59","female","37","English","No","X_XandY_cat_catele","0","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1230","anon59","female","37","English","No","XY_Z_catdog_ele","0","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1231","anon59","female","37","English","No","XY_Z_dogele_cat","0","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1232","anon59","female","37","English","No","X_XorY_ele_dogele","1","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1233","anon59","female","37","English","No","XY.XorY_catele","1","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1234","anon59","female","37","English","No","X_XandY_cat_catdog","0","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1235","anon59","female","37","English","No","XY_Z_catele_dog","0","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1236","anon59","female","37","English","No","X_XorY_cat_catdog","1","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1237","anon59","female","37","English","No","X_Z_cat_ele","0","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1238","anon59","female","37","English","No","X.X_dog","1","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1239","anon59","female","37","English","No","X_XorY_cat_catele","1","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1240","anon59","female","37","English","No","XY.XandY_catdog","1","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1241","anon59","female","37","English","No","XY_X_catele_ele","1","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1242","anon59","female","37","English","No","XY_X_catdog_dog","1","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1243","anon59","female","37","English","No","XY.XandY_dogele","1","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1244","anon59","female","37","English","No","X_Z_ele_cat","0","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1245","anon59","female","37","English","No","XY.XorY_dogele","1","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1246","anon59","female","37","English","No","X.X_cat","1","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1247","anon59","female","37","English","No","X_XandY_dog_dogele","0","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1248","anon59","female","37","English","No","X_Z_dog_cat","0","To learn how people determine if a statement is correct based on how the statement is written.","No issues."
"1249","anon6","female","28","english","Yes","X.X_dog","1","to see what the opinion was and when/if neither was used given the particular statement",""
"1250","anon6","female","28","english","Yes","X_XandY_cat_catele","0","to see what the opinion was and when/if neither was used given the particular statement",""
"1251","anon6","female","28","english","Yes","XY.XorY_catdog","1","to see what the opinion was and when/if neither was used given the particular statement",""
"1252","anon6","female","28","english","Yes","X.X_cat","1","to see what the opinion was and when/if neither was used given the particular statement",""
"1253","anon6","female","28","english","Yes","XY_X_dogele_dog","1","to see what the opinion was and when/if neither was used given the particular statement",""
"1254","anon6","female","28","english","Yes","X_Z_cat_ele","0","to see what the opinion was and when/if neither was used given the particular statement",""
"1255","anon6","female","28","english","Yes","XY.XandY_catele","1","to see what the opinion was and when/if neither was used given the particular statement",""
"1256","anon6","female","28","english","Yes","XY.XandY_catdog","1","to see what the opinion was and when/if neither was used given the particular statement",""
"1257","anon6","female","28","english","Yes","X.X_ele","1","to see what the opinion was and when/if neither was used given the particular statement",""
"1258","anon6","female","28","english","Yes","X_XandY_dog_catdog","0","to see what the opinion was and when/if neither was used given the particular statement",""
"1259","anon6","female","28","english","Yes","XY_Z_catele_dog","0","to see what the opinion was and when/if neither was used given the particular statement",""
"1260","anon6","female","28","english","Yes","XY_Z_dogele_cat","0","to see what the opinion was and when/if neither was used given the particular statement",""
"1261","anon6","female","28","english","Yes","X_Z_ele_dog","0","to see what the opinion was and when/if neither was used given the particular statement",""
"1262","anon6","female","28","english","Yes","X_XorY_ele_catele","1","to see what the opinion was and when/if neither was used given the particular statement",""
"1263","anon6","female","28","english","Yes","X_XorY_cat_catele","1","to see what the opinion was and when/if neither was used given the particular statement",""
"1264","anon6","female","28","english","Yes","X_XandY_ele_dogele","0","to see what the opinion was and when/if neither was used given the particular statement",""
"1265","anon6","female","28","english","Yes","XY.XorY_catele","1","to see what the opinion was and when/if neither was used given the particular statement",""
"1266","anon6","female","28","english","Yes","X_XorY_dog_catdog","1","to see what the opinion was and when/if neither was used given the particular statement",""
"1267","anon6","female","28","english","Yes","XY_X_catdog_cat","1","to see what the opinion was and when/if neither was used given the particular statement",""
"1268","anon6","female","28","english","Yes","X_Z_cat_dog","0","to see what the opinion was and when/if neither was used given the particular statement",""
"1269","anon6","female","28","english","Yes","XY_Z_catdog_ele","0","to see what the opinion was and when/if neither was used given the particular statement",""
"1270","anon6","female","28","english","Yes","XY_X_catele_cat","1","to see what the opinion was and when/if neither was used given the particular statement",""
"1271","anon6","female","28","english","Yes","XY.XorY_dogele","1","to see what the opinion was and when/if neither was used given the particular statement",""
"1272","anon6","female","28","english","Yes","XY.XandY_dogele","1","to see what the opinion was and when/if neither was used given the particular statement",""
"1273","anon60","female","25","English","No","X_XorY_dog_catdog","1","I am not sure.","No issues"
"1274","anon60","female","25","English","No","XY.XorY_catdog","1","I am not sure.","No issues"
"1275","anon60","female","25","English","No","X_Z_dog_cat","0","I am not sure.","No issues"
"1276","anon60","female","25","English","No","XY_Z_catele_dog","0","I am not sure.","No issues"
"1277","anon60","female","25","English","No","XY_X_catele_cat","1","I am not sure.","No issues"
"1278","anon60","female","25","English","No","XY_Z_catdog_ele","0","I am not sure.","No issues"
"1279","anon60","female","25","English","No","XY.XorY_catele","1","I am not sure.","No issues"
"1280","anon60","female","25","English","No","XY_Z_dogele_cat","0","I am not sure.","No issues"
"1281","anon60","female","25","English","No","X_XorY_ele_catele","1","I am not sure.","No issues"
"1282","anon60","female","25","English","No","XY_X_dogele_ele","1","I am not sure.","No issues"
"1283","anon60","female","25","English","No","X_Z_ele_dog","0","I am not sure.","No issues"
"1284","anon60","female","25","English","No","XY.XandY_catdog","1","I am not sure.","No issues"
"1285","anon60","female","25","English","No","X_XorY_ele_dogele","1","I am not sure.","No issues"
"1286","anon60","female","25","English","No","X_XandY_cat_catdog","0","I am not sure.","No issues"
"1287","anon60","female","25","English","No","XY_X_catdog_cat","1","I am not sure.","No issues"
"1288","anon60","female","25","English","No","X_XandY_ele_catele","0","I am not sure.","No issues"
"1289","anon60","female","25","English","No","XY.XandY_dogele","1","I am not sure.","No issues"
"1290","anon60","female","25","English","No","X_XandY_ele_dogele","0","I am not sure.","No issues"
"1291","anon60","female","25","English","No","X.X_ele","1","I am not sure.","No issues"
"1292","anon60","female","25","English","No","XY.XandY_catele","1","I am not sure.","No issues"
"1293","anon60","female","25","English","No","XY.XorY_dogele","1","I am not sure.","No issues"
"1294","anon60","female","25","English","No","X_Z_cat_dog","0","I am not sure.","No issues"
"1295","anon60","female","25","English","No","X.X_cat","1","I am not sure.","No issues"
"1296","anon60","female","25","English","No","X.X_dog","1","I am not sure.","No issues"
"1297","anon61","female","35","English","Yes","XY.XandY_catele","1","Not sure.","No."
"1298","anon61","female","35","English","Yes","XY_Z_dogele_cat","0","Not sure.","No."
"1299","anon61","female","35","English","Yes","XY_Z_catele_dog","0","Not sure.","No."
"1300","anon61","female","35","English","Yes","X_XandY_ele_catele","0","Not sure.","No."
"1301","anon61","female","35","English","Yes","XY.XorY_catdog","1","Not sure.","No."
"1302","anon61","female","35","English","Yes","X.X_ele","1","Not sure.","No."
"1303","anon61","female","35","English","Yes","X.X_cat","1","Not sure.","No."
"1304","anon61","female","35","English","Yes","XY_X_catdog_dog","1","Not sure.","No."
"1305","anon61","female","35","English","Yes","X_XorY_cat_catele","1","Not sure.","No."
"1306","anon61","female","35","English","Yes","XY.XandY_catdog","1","Not sure.","No."
"1307","anon61","female","35","English","Yes","X_Z_cat_ele","0","Not sure.","No."
"1308","anon61","female","35","English","Yes","XY_X_catele_cat","1","Not sure.","No."
"1309","anon61","female","35","English","Yes","XY.XorY_catele","1","Not sure.","No."
"1310","anon61","female","35","English","Yes","X_Z_ele_dog","0","Not sure.","No."
"1311","anon61","female","35","English","Yes","X_XandY_dog_dogele","0","Not sure.","No."
"1312","anon61","female","35","English","Yes","X_XorY_dog_catdog","1","Not sure.","No."
"1313","anon61","female","35","English","Yes","XY.XandY_dogele","1","Not sure.","No."
"1314","anon61","female","35","English","Yes","XY_Z_catdog_ele","0","Not sure.","No."
"1315","anon61","female","35","English","Yes","X_XorY_cat_catdog","1","Not sure.","No."
"1316","anon61","female","35","English","Yes","X.X_dog","1","Not sure.","No."
"1317","anon61","female","35","English","Yes","X_XandY_cat_catele","0","Not sure.","No."
"1318","anon61","female","35","English","Yes","XY.XorY_dogele","1","Not sure.","No."
"1319","anon61","female","35","English","Yes","X_Z_ele_cat","0","Not sure.","No."
"1320","anon61","female","35","English","Yes","XY_X_catdog_cat","1","Not sure.","No."
"1321","anon62","male","30","english","Yes","XY_X_catele_ele","100","To see if people understand logic statements","no"
"1322","anon62","male","30","english","Yes","XY.XandY_catele","100","To see if people understand logic statements","no"
"1323","anon62","male","30","english","Yes","XY.XorY_catdog","0","To see if people understand logic statements","no"
"1324","anon62","male","30","english","Yes","X_XorY_cat_catdog","100","To see if people understand logic statements","no"
"1325","anon62","male","30","english","Yes","X_XandY_cat_catele","0","To see if people understand logic statements","no"
"1326","anon62","male","30","english","Yes","X_XorY_cat_catele","100","To see if people understand logic statements","no"
"1327","anon62","male","30","english","Yes","X_Z_dog_cat","0","To see if people understand logic statements","no"
"1328","anon62","male","30","english","Yes","XY_X_catele_cat","100","To see if people understand logic statements","no"
"1329","anon62","male","30","english","Yes","XY_Z_catdog_ele","0","To see if people understand logic statements","no"
"1330","anon62","male","30","english","Yes","X_Z_cat_ele","0","To see if people understand logic statements","no"
"1331","anon62","male","30","english","Yes","XY_Z_catele_dog","0","To see if people understand logic statements","no"
"1332","anon62","male","30","english","Yes","X.X_ele","100","To see if people understand logic statements","no"
"1333","anon62","male","30","english","Yes","XY.XorY_dogele","0","To see if people understand logic statements","no"
"1334","anon62","male","30","english","Yes","XY_Z_dogele_cat","0","To see if people understand logic statements","no"
"1335","anon62","male","30","english","Yes","XY.XorY_catele","0","To see if people understand logic statements","no"
"1336","anon62","male","30","english","Yes","XY.XandY_dogele","100","To see if people understand logic statements","no"
"1337","anon62","male","30","english","Yes","XY.XandY_catdog","100","To see if people understand logic statements","no"
"1338","anon62","male","30","english","Yes","X_Z_dog_ele","0","To see if people understand logic statements","no"
"1339","anon62","male","30","english","Yes","X_XandY_cat_catdog","0","To see if people understand logic statements","no"
"1340","anon62","male","30","english","Yes","X_XandY_ele_catele","0","To see if people understand logic statements","no"
"1341","anon62","male","30","english","Yes","X.X_cat","100","To see if people understand logic statements","no"
"1342","anon62","male","30","english","Yes","XY_X_dogele_ele","100","To see if people understand logic statements","no"
"1343","anon62","male","30","english","Yes","X_XorY_ele_catele","100","To see if people understand logic statements","no"
"1344","anon62","male","30","english","Yes","X.X_dog","100","To see if people understand logic statements","no"
"1345","anon63","female","24","English","No","X.X_cat","1","",""
"1346","anon63","female","24","English","No","XY.XorY_catdog","1","",""
"1347","anon63","female","24","English","No","XY.XorY_catele","1","",""
"1348","anon63","female","24","English","No","X_XorY_cat_catdog","1","",""
"1349","anon63","female","24","English","No","XY_X_dogele_ele","1","",""
"1350","anon63","female","24","English","No","XY_X_catele_cat","1","",""
"1351","anon63","female","24","English","No","XY.XandY_catele","1","",""
"1352","anon63","female","24","English","No","X_XorY_ele_dogele","1","",""
"1353","anon63","female","24","English","No","XY_Z_catele_dog","0","",""
"1354","anon63","female","24","English","No","XY_Z_dogele_cat","0","",""
"1355","anon63","female","24","English","No","XY.XandY_catdog","1","",""
"1356","anon63","female","24","English","No","X_XandY_cat_catele","0","",""
"1357","anon63","female","24","English","No","X_XorY_ele_catele","1","",""
"1358","anon63","female","24","English","No","X.X_ele","1","",""
"1359","anon63","female","24","English","No","XY.XorY_dogele","1","",""
"1360","anon63","female","24","English","No","X_Z_ele_dog","0","",""
"1361","anon63","female","24","English","No","XY_X_catdog_cat","1","",""
"1362","anon63","female","24","English","No","X_Z_ele_cat","0","",""
"1363","anon63","female","24","English","No","XY_Z_catdog_ele","0","",""
"1364","anon63","female","24","English","No","X_XandY_ele_catele","0","",""
"1365","anon63","female","24","English","No","XY.XandY_dogele","1","",""
"1366","anon63","female","24","English","No","X.X_dog","1","",""
"1367","anon63","female","24","English","No","X_Z_dog_cat","0","",""
"1368","anon63","female","24","English","No","X_XandY_dog_dogele","0","",""
"1369","anon64","male","30","English","No","XY_X_dogele_dog","1","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1370","anon64","male","30","English","No","X_Z_dog_cat","0","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1371","anon64","male","30","English","No","X_XorY_cat_catele","1","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1372","anon64","male","30","English","No","XY_Z_catele_dog","0","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
